source;diver_id;activity;month;year;country;site;longitude;latitude;mpa;dive_site;reef_type;visibility_m
grillo_ana;1182;scuba;october;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;buraco_do_inferno;flat;NA
grillo_ana;1183;scuba;october;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;buraco_do_inferno;flat;NA
grillo_ana;1184;scuba;october;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cagarras;flat;NA
grillo_ana;1185;scuba;october;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cagarras;flat;NA
grillo_ana;1186;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cagarras_funda;flat_and _wall;NA
grillo_ana;1187;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cagarras_funda;flat_and _wall;NA
grillo_ana;1188;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cagarras_funda;flat_and _wall;NA
grillo_ana;1189;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;ilha_do_meio;flat_and_caves;NA
grillo_ana;1190;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;ilha_do_meio;flat_and_caves;NA
grillo_ana;1191;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;pedras_secas;flat_and_caves;NA
grillo_ana;1192;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;pedras_secas;flat_and_caves;NA
grillo_ana;1193;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;pedras_secas;flat_and_caves;NA
grillo_ana;1194;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;ilha_do_meio_trad;flat;NA
grillo_ana;1195;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;ilha_do_meio_trad;flat;NA
grillo_ana;1196;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;caverna_da_sapata;wall_and_cave;NA
grillo_ana;1197;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;caverna_da_sapata;wall_and_cave;NA
grillo_ana;1198;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;caverna_da_sapata;wall_and_cave;NA
grillo_ana;1199;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;laje_dois_irmaos;flat_and_smal _pinnacles;NA
grillo_ana;1200;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;laje_dois_irmaos;flat_and_smal _pinnacles;NA
grillo_ana;1201;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;laje_dois_irmaos;flat_and_smal _pinnacles;NA
grillo_ana;1202;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;caverna_da_sapata;wall_and_cave;NA
grillo_ana;1203;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;caverna_da_sapata;wall_and_cave;NA
grillo_ana;1204;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;caverna_da_sapata;wall_and_cave;NA
grillo_ana;1205;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;laje_dois_irmaos;flat_and_smal _pinnacles;NA
grillo_ana;1206;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;laje_dois_irmaos;flat_and_smal _pinnacles;NA
grillo_ana;1207;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cagarras_funda;flat_and _wall;NA
grillo_ana;1208;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cagarras_funda;flat_and _wall;NA
grillo_ana;1209;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cordilheiras;flat_and _wall;NA
grillo_ana;1210;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cordilheiras;flat_and _wall;NA
grillo_ana;1211;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;cordilheiras;flat_and _wall;NA
grillo_ana;1212;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;buraco_das_cabras;flat;NA
grillo_ana;1213;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;buraco_das_cabras;flat;NA
grillo_ana;1214;scuba;november;2016;brazil;fernando_de_noronha;-3.858.049;-32.423.905;yes;buraco_das_cabras;flat;NA
giglio_et_al_2018;1215;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1216;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1217;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1218;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1219;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;3
giglio_et_al_2018;1220;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1221;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1222;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1223;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1224;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1225;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1226;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1227;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1228;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1229;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1230;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1231;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1232;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1233;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;3
giglio_et_al_2018;1234;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;3
giglio_et_al_2018;1235;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1236;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1237;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1238;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1239;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1240;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1241;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1242;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1243;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1244;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1245;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1246;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1247;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1248;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1249;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;15
giglio_et_al_2018;1250;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1251;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1252;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1253;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1254;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1255;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1256;scuba;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1257;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1258;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1259;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1260;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1261;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1262;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;10
giglio_et_al_2018;1263;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;10
giglio_et_al_2018;1264;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;10
giglio_et_al_2018;1265;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1266;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1267;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1268;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1269;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1270;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1271;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;8
giglio_et_al_2018;1272;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;abobrinha;rocky_reef;7
giglio_et_al_2018;1273;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1274;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1275;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;5
giglio_et_al_2018;1276;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1277;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1278;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1279;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;6
giglio_et_al_2018;1280;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1281;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1282;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1283;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1284;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1285;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1286;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1287;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;5
giglio_et_al_2018;1288;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;16
giglio_et_al_2018;1289;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;16
giglio_et_al_2018;1290;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;16
giglio_et_al_2018;1291;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;16
giglio_et_al_2018;1292;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;16
giglio_et_al_2018;1293;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;16
giglio_et_al_2018;1294;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;16
giglio_et_al_2018;1295;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1296;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1297;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1298;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1299;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1300;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1301;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;cardeiros;rocky_reef;4
giglio_et_al_2018;1302;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1303;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1304;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1305;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1306;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1307;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1308;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1309;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;9
giglio_et_al_2018;1310;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;9
giglio_et_al_2018;1311;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;9
giglio_et_al_2018;1312;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;1313;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;1314;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;4
giglio_et_al_2018;1315;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1316;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1317;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
giglio_et_al_2018;1318;scuba;february;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;anequim;rocky_reef;7
lucrezi_et_al_2021;1319;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;creche;flat_sandstone_reef;NA
lucrezi_et_al_2021;1320;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;creche;flat_sandstone_reef;NA
lucrezi_et_al_2021;1321;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;steps;flat_sandstone_reef;NA
lucrezi_et_al_2021;1322;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;steps;flat_sandstone_reef;NA
lucrezi_et_al_2021;1323;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;steps;flat_sandstone_reef;NA
lucrezi_et_al_2021;1324;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;steps;flat_sandstone_reef;NA
lucrezi_et_al_2021;1325;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;rihannas_archkevs_ledge;flat_sandstone_reef;NA
lucrezi_et_al_2021;1326;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;rihannas_archkevs_ledge;flat_sandstone_reef;NA
lucrezi_et_al_2021;1327;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;rihannas_archkevs_ledge;flat_sandstone_reef;NA
lucrezi_et_al_2021;1328;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;atlantis;flat_sandstone_reef;NA
lucrezi_et_al_2021;1329;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;atlantis;flat_sandstone_reef;NA
lucrezi_et_al_2021;1330;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;atlantis;flat_sandstone_reef;NA
lucrezi_et_al_2021;1331;scuba;january;2016;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;atlantis;flat_sandstone_reef;NA
saliba_et_al_2022;1332;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1333;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1334;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1335;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1336;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1337;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1338;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1339;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1340;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1341;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1342;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1343;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1344;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1345;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1346;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1347;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1348;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1349;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1350;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1351;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1352;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1353;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1354;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1355;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1356;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1357;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1358;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1359;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1360;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1361;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1362;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1363;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1364;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1365;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1366;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1367;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1368;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
saliba_et_al_2022;1369;snorkeling;january;2016;brazil;arraial_do_cabo;-22.966.411;-42.027.064;yes;forno_beach;artificial_reef_shipwreck;NA
lucrezi_et_al_2021;1370;scuba;january;2017;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;texas;flat_sandstone_reef;NA
lucrezi_et_al_2021;1371;scuba;january;2017;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;texas;flat_sandstone_reef;NA
lucrezi_et_al_2021;1372;scuba;january;2017;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;texas;flat_sandstone_reef;NA
lucrezi_et_al_2021;1373;scuba;january;2017;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;texas;flat_sandstone_reef;NA
lucrezi_et_al_2021;1374;scuba;january;2017;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;texas;flat_sandstone_reef;NA
lucrezi_et_al_2021;1375;scuba;january;2017;mozambique;ponta_do_ouro_partial_marine_reserve;-26.842.494;32.885.019;yes;doodles;flat_sandstone_reef;NA
